galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,569,13.227780724,0.508435299,0.03630352,1627106300.0,7.01904296875,33.83279800415039,24.55302126369854,27.478111267089844,19.496982608972072,20.701291598095256,18.23226344443962,1928074.0,19096826.0,-9.92629222946958,-9.930454736638032
m11e_r7100,568,13.204446975,0.531769047,0.038016558,1622325200.0,7.9345703125,32.913604736328125,23.007722125338976,21.52703285217285,15.758036087546426,19.443721165499515,17.27055422165943,2260253.0,18297096.0,-9.855980872747027,-9.94775576038434
m11e_r7100,567,13.181093998,0.555122024,0.039735079,1617879300.0,8.544921875,32.05563735961914,22.193205922340244,21.801660537719727,16.182792144552703,18.530872666134783,16.736102402044754,1798455.2,16471632.0,-9.954046481405582,-9.992209486423592
m11e_r7100,566,13.157722684,0.578493338,0.041459441,1615387600.0,9.1552734375,31.146671295166016,21.506306833918558,32.746376037597656,20.88721547510157,19.562551615544557,16.689780744182222,1811623.0,15526266.0,-9.950208931980807,-10.017209735405435
m11e_r7100,565,13.134331301,0.601884722,0.043189406,1611452400.0,9.765625,30.344898223876953,23.910703779258487,37.06959533691406,24.864293842494156,20.812082322821077,16.365851128865835,1478276.6,16162667.0,-10.037461776162909,-9.99870446067278
m11e_r7100,564,13.110922492,0.62529353,0.044925094,1607127800.0,10.3759765625,30.02033233642578,22.54464160667515,27.840524673461914,20.30264585049113,18.765002750249273,16.11150544918072,1540743.5,14454970.0,-10.018320071489146,-10.04603322105098
m11e_r7100,563,13.087492771,0.648723251,0.046666741,1604628500.0,10.986328125,29.924598693847656,20.882830440058115,21.02039909362793,15.22530638661592,19.337895047340815,16.416099636901478,1428635.5,16008414.0,-10.050453058422068,-10.00102618884178
m11e_r7100,562,13.064045664,0.672170358,0.048413992,1602820500.0,11.5966796875,29.724035263061523,21.12013185197722,33.626182556152344,22.37992180580312,20.389956228613407,16.44930310679871,1293596.8,17310578.0,-10.093085967194215,-9.966573313778133
m11e_r7100,561,13.040577678,0.695638344,0.050167203,1599091100.0,12.20703125,29.434955596923828,20.587494623348867,36.89456558227539,23.7471453887464,23.240317020336686,16.505948869934997,1831412.5,16679621.0,-9.941087024478149,-9.981687020315986
m11e_r7100,560,13.017090587,0.719125435,0.051926374,1596192800.0,12.8173828125,29.033710479736328,20.604659510406456,30.634052276611328,21.588891683463412,22.002292736637166,16.203728332975967,1767323.1,18132286.0,-9.955769378651521,-9.944632778229249
m11e_r7100,559,12.99358529,0.742630732,0.053691268,1591861200.0,13.12255859375,28.600122451782227,19.41060861718526,28.058837890625,18.898334941027507,20.143538656445944,15.337912564006462,2087633.2,17360734.0,-9.88225100517634,-9.962337127574925
m11e_r7100,558,12.970060047,0.766155975,0.055462241,1588600000.0,13.427734375,28.2099666595459,19.207515696540916,32.27096176147461,21.539854513770067,19.338109302153683,15.22747918675267,1698042.8,16996548.0,-9.971065955846997,-9.97065385061292
m11e_r7100,557,12.946517521,0.789698501,0.057239056,1585049900.0,14.0380859375,27.994888305664062,19.65981871127759,25.58152961730957,17.543785442820095,18.627007019294894,15.125371805778531,1489344.0,17522576.0,-10.02704790687617,-9.95644497471536
m11e_r7100,556,12.922954207,0.813261815,0.05902195,1581998300.0,14.34326171875,27.977529525756836,20.036118470249782,29.405303955078125,18.633606117514802,16.18259295692126,14.946984342754455,2628193.0,16287418.0,-9.779548768105592,-9.987353780112027
m11e_r7100,555,12.899372772,0.836843251,0.060810804,1578192000.0,14.6484375,28.0501708984375,19.51642387934354,20.09882354736328,13.189495872099158,15.771944327413067,14.59051126865457,2432086.0,13310412.0,-9.812180909791026,-10.073968339081341
m11e_r7100,554,12.87577147,0.860444553,0.062605739,1574994200.0,15.2587890625,27.93181610107422,19.466103497348264,21.090248107910156,15.011803608016018,16.009954279074726,14.520119711653575,2063300.0,12747894.0,-9.882716574020327,-10.091840508583047
m11e_r7100,553,12.852151206,0.884064817,0.064406872,1571014800.0,15.869140625,27.809289932250977,19.884943040703995,17.970428466796875,13.690569335889933,14.834173298295632,14.155843423752689,2040142.2,12965120.0,-9.886519822083212,-10.083403731196691
m11e_r7100,552,12.828513772,0.90770225,0.066213965,1568242400.0,16.17431640625,27.788585662841797,19.720255737792602,21.107074737548828,15.767812337077487,14.262451266032418,14.18100866933057,1041583.06,12682570.0,-10.177719291316407,-10.092205932367891
m11e_r7100,551,12.804855652,0.93136037,0.068027258,1567166700.0,16.4794921875,27.65318489074707,19.280933249101203,23.551868438720703,14.859725247491689,15.748905242541774,14.242910568374132,779860.8,13974856.0,-10.303098102631118,-10.04976785898932
m11e_r7100,550,12.781180411,0.955035611,0.06984663,1565122200.0,16.78466796875,27.37217903137207,18.82308459552715,18.319377899169922,11.577888244097188,15.261589335562784,14.341717611128058,1636486.8,13987950.0,-9.980635751600296,-10.04879417369208
m11e_r7100,549,12.757484527,0.978731495,0.07167232,1562040800.0,17.39501953125,27.104520797729492,19.344632916808433,18.874765396118164,12.156136315915056,14.377310783701216,14.157063085176825,2775353.0,11769023.0,-9.750374152884328,-10.122951970633371
m11e_r7100,548,12.733770684,1.002445338,0.07350421,1558098400.0,17.7001953125,26.758832931518555,18.981486634578175,19.56336212158203,13.54665540774492,14.565081985049535,14.368854305072887,1178705.0,8463308.0,-10.121189764727024,-10.26505474433854
m11e_r7100,547,12.710037131,1.026178891,0.075342536,1556396300.0,18.00537109375,26.605649948120117,18.79565078702143,14.035433769226074,10.00151063729168,15.91441872979641,13.946753928701824,1784168.2,7779341.5,-9.940684379686934,-10.301177349637673
m11e_r7100,546,12.68628478,1.049931242,0.077187061,1553849100.0,18.310546875,26.580411911010742,18.089140086830614,15.654723167419434,11.155859383811972,14.185500524488011,13.978170371516477,1112972.0,6685894.0,-10.14492459867466,-10.366249350337473
m11e_r7100,545,12.662515436,1.073700586,0.079037786,1552499700.0,18.61572265625,26.609228134155273,17.826385758282093,17.37923240661621,11.565459735479187,14.423142079563448,14.031071324773276,412857.84,6489497.0,-10.575230988255909,-10.37882049228319
m11e_r7100,544,12.638725566,1.097490456,0.080895066,1551935900.0,18.9208984375,26.72248649597168,18.9427929290426,17.476173400878906,11.486305934308541,15.019990233464771,13.893157847303467,690919.0,9000480.0,-10.351446635907445,-10.23660810048847
m11e_r7100,543,12.614917867,1.121298155,0.082758665,1551087900.0,19.22607421875,26.78714370727539,18.742351341351128,21.674545288085938,14.65533996361669,13.649192920120402,14.08204040392608,934549.25,12342082.0,-10.220034208806405,-10.099247974584513
m11e_r7100,542,12.591090582,1.14512544,0.084628701,1549529000.0,19.22607421875,26.817094802856445,18.06362691384316,19.562314987182617,14.180848453277473,15.94288904684121,14.20089953613461,823102.75,16825682.0,-10.274745644743872,-9.964227020789309
m11e_r7100,541,12.567246415,1.168969607,0.086505175,1548422400.0,19.53125,26.720626831054688,18.138980442422433,20.487640380859375,14.018254438226304,16.576660543858686,14.27867946380442,864094.8,20202268.0,-10.253328047439606,-9.884489317252747
m11e_r7100,540,12.543381824,1.192834198,0.088388205,1546297900.0,19.83642578125,26.53003692626953,18.692821567662776,27.330787658691406,17.581099507627002,15.629489361423435,14.562067494233249,2058880.8,19510432.0,-9.87566196063175,-9.89902626807079
m11e_r7100,539,12.51950041,1.216715613,0.090277672,1542766000.0,19.83642578125,26.38599967956543,18.707512994431006,26.76336669921875,16.234988386285472,16.13312128193237,14.154983039035708,3323003.5,16875954.0,-9.666769246952597,-9.961031712734506
m11e_r7100,538,12.495598624,1.240617398,0.092173934,1536535300.0,20.1416015625,26.42318344116211,18.224821310045925,26.286602020263672,16.062994743843976,16.677500386442524,14.257061154985873,3126353.5,12150425.0,-9.691504458372975,-10.101951071916131
m11e_r7100,537,12.471677388,1.264538634,0.094076753,1530800600.0,20.1416015625,26.411386489868164,18.76014634298916,25.58008575439453,14.282173776761617,14.876183498508468,14.109614185025272,1199700.2,6963034.0,-10.105845885769334,-10.342120119313313
m11e_r7100,536,12.447740314,1.288475708,0.095986009,1528912900.0,20.44677734375,26.44916343688965,17.98550081321469,17.213666915893555,9.279101262748355,13.060521627826454,14.11291494289637,679927.3,6193386.0,-10.351920256821195,-10.392454595778426
m11e_r7100,535,12.423782953,1.312433069,0.097902179,1528113000.0,20.751953125,26.551170349121094,19.17013193453348,14.078450202941895,9.336402349709367,11.261342817441315,14.037079292566059,683599.94,5724177.0,-10.349353462858407,-10.426442422878909
m11e_r7100,534,12.399808923,1.3364071,0.099824786,1526860200.0,20.751953125,26.658382415771484,18.267914865809836,20.883012771606445,11.476426151323194,12.333991319470435,13.8822991226572,1071476.4,5717646.0,-10.15381666358574,-10.426582000179977
